17748:45.0,45.0,45.0,45.0,45.0,40.77934749,36.8103215197,45.0,40.77934749,45.0,42.8580878172,40.77934749,45.0,45.0,40.77934749,45.0,45.0,42.8580878172,38.7635152819,45.0,45.0,45.0,42.8580878172,45.0,45.0,45.0,38.7635152819,45.0,38.7635152819,45.0,40.77934749,45.0,36.8103215197,45.0,40.77934749,42.8580878172,38.7635152819,45.0,36.8103215197,45.0,45.0,45.0,33.0907391278,45.0,40.77934749,45.0,42.8580878172,45.0,36.8103215197,45.0,45.0,45.0,45.0,45.0,36.8103215197,45.0,45.0,45.0,45.0,42.8580878172,38.7635152819,45.0,45.0,45.0,45.0,45.0
917515:45.0,45.0,45.0,40.6328010918,45.0,45.0,45.0,45.0,40.6328010918,45.0,42.7825156147,45.0,45.0,42.7825156147,45.0,40.6328010918,42.7825156147,42.7825156147,45.0,45.0,45.0,45.0,34.5873074101,45.0,45.0,45.0,45.0,45.0,45.0,40.6328010918,45.0,42.7825156147,45.0,45.0,45.0,45.0,42.7825156147,40.6328010918,45.0,45.0,42.7825156147,42.7825156147,45.0,36.5355009214,40.6328010918,42.7825156147,45.0,45.0,45.0,45.0,45.0,45.0,40.6328010918,45.0,42.7825156147,42.7825156147,45.0,45.0,45.0,40.6328010918,45.0,45.0,45.0,45.0,45.0,45.0
17421:45.0,45.0,45.0,42.7241170885,45.0,45.0,45.0,45.0,45.0,40.5196708182,45.0,45.0,45.0,45.0,45.0,45.0,45.0,40.5196708182,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,42.7241170885,45.0,45.0,45.0,45.0,45.0,45.0,42.7241170885,42.7241170885,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,42.7241170885,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,40.5196708182,45.0,45.0,45.0,45.0,45.0
917099:45.0,45.0,42.7536957575,45.0,42.7536957575,45.0,45.0,45.0,42.7536957575,45.0,40.5769585441,45.0,36.4309564519,36.4309564519,40.5769585441,40.5769585441,42.7536957575,45.0,45.0,45.0,42.7536957575,40.5769585441,42.7536957575,42.7536957575,38.4694829811,38.4694829811,40.5769585441,30.72582798,38.4694829811,45.0,45.0,45.0,42.7536957575,45.0,45.0,40.5769585441,38.4694829811,38.4694829811,38.4694829811,40.5769585441,38.4694829811,38.4694829811,42.7536957575,45.0,45.0,42.7536957575,45.0,38.4694829811,45.0,38.4694829811,34.4610587156,34.4610587156,36.4309564519,30.72582798,42.7536957575,45.0,45.0,45.0,45.0,45.0,45.0,42.7536957575,40.5769585441,40.5769585441,42.7536957575,45.0
917520:45.0,45.0,45.0,38.0393163114,45.0,45.0,35.8771518314,45.0,42.6003612342,42.6003612342,40.280258136,45.0,45.0,40.280258136,40.280258136,38.0393163114,42.6003612342,40.280258136,42.6003612342,42.6003612342,45.0,42.6003612342,42.6003612342,40.280258136,42.6003612342,42.6003612342,45.0,40.280258136,40.280258136,40.280258136,45.0,38.0393163114,35.8771518314,45.0,42.6003612342,40.280258136,38.0393163114,38.0393163114,40.280258136,42.6003612342,40.280258136,42.6003612342,42.6003612342,45.0,40.280258136,42.6003612342,45.0,42.6003612342,38.0393163114,45.0,42.6003612342,40.280258136,42.6003612342,40.280258136,45.0,45.0,38.0393163114,40.280258136,42.6003612342,42.6003612342,45.0,45.0,45.0,45.0,45.0,45.0
17752:45.0,45.0,45.0,45.0,41.3700207106,45.0,45.0,45.0,45.0,45.0,43.1618322494,45.0,45.0,45.0,45.0,43.1618322494,37.9248037109,43.1618322494,45.0,43.1618322494,45.0,43.1618322494,45.0,43.1618322494,43.1618322494,43.1618322494,45.0,45.0,45.0,43.1618322494,45.0,41.3700207106,45.0,43.1618322494,41.3700207106,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,43.1618322494,45.0,45.0,43.1618322494,45.0,45.0,45.0,45.0,43.1618322494,43.1618322494,45.0,45.0,43.1618322494,43.1618322494,45.0,45.0,45.0,45.0,45.0,45.0
917522:45.0,45.0,39.9099349712,42.4084775014,45.0,37.5038974602,42.4084775014,32.9673710694,45.0,45.0,42.4084775014,35.1898768586,39.9099349712,45.0,39.9099349712,28.7948200553,28.7948200553,30.8358630994,39.9099349712,42.4084775014,32.9673710694,39.9099349712,39.9099349712,42.4084775014,39.9099349712,42.4084775014,37.5038974602,45.0,45.0,45.0,35.1898768586,37.5038974602,45.0,42.4084775014,42.4084775014,32.9673710694,39.9099349712,42.4084775014,39.9099349712,37.5038974602,32.9673710694,42.4084775014,42.4084775014,42.4084775014,35.1898768586,26.843692031,45.0,39.9099349712,42.4084775014,32.9673710694,45.0,42.4084775014,39.9099349712,37.5038974602,39.9099349712,37.5038974602,42.4084775014,45.0,37.5038974602,37.5038974602,45.0,39.9099349712,37.5038974602,45.0,45.0,45.0
917523:45.0,45.0,45.0,42.490013874,35.4811333161,42.490013874,45.0,45.0,45.0,45.0,45.0,42.490013874,45.0,45.0,45.0,45.0,45.0,40.0671627765,42.490013874,45.0,45.0,45.0,45.0,45.0,45.0,42.490013874,42.490013874,42.490013874,45.0,45.0,45.0,45.0,45.0,45.0,45.0,37.731016497,45.0,45.0,45.0,45.0,45.0,42.490013874,45.0,45.0,45.0,45.0,45.0,45.0,45.0,40.0671627765,37.731016497,45.0,45.0,45.0,45.0,40.0671627765,42.490013874,42.490013874,37.731016497,45.0,45.0,45.0,45.0,45.0,45.0,45.0
917012:45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
917525:45.0,45.0,45.0,45.0,36.4835481521,36.4835481521,36.4835481521,45.0,45.0,40.6050570291,40.6050570291,34.5245607544,45.0,45.0,40.6050570291,42.7681987012,38.5102756417,40.6050570291,40.6050570291,34.5245607544,40.6050570291,40.6050570291,45.0,40.6050570291,42.7681987012,38.5102756417,40.6050570291,42.7681987012,38.5102756417,40.6050570291,36.4835481521,42.7681987012,45.0,40.6050570291,42.7681987012,32.632991819,40.6050570291,40.6050570291,38.5102756417,38.5102756417,32.632991819,42.7681987012,40.6050570291,38.5102756417,40.6050570291,38.5102756417,40.6050570291,45.0,36.4835481521,38.5102756417,42.7681987012,40.6050570291,38.5102756417,38.5102756417,30.8085114518,40.6050570291,42.7681987012,38.5102756417,36.4835481521,34.5245607544,45.0,45.0,40.6050570291,42.7681987012,45.0,45.0
917526:45.0,45.0,45.0,45.0,45.0,45.0,45.0,42.4149370775,45.0,45.0,45.0,42.4149370775,45.0,45.0,45.0,42.4149370775,42.4149370775,45.0,45.0,42.4149370775,42.4149370775,45.0,45.0,45.0,45.0,42.4149370775,45.0,45.0,45.0,45.0,42.4149370775,45.0,45.0,45.0,45.0,42.4149370775,45.0,45.0,45.0,45.0,42.4149370775,45.0,45.0,45.0,42.4149370775,45.0,45.0,45.0,45.0,45.0,42.4149370775,45.0,42.4149370775,42.4149370775,42.4149370775,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
917527:45.0,45.0,45.0,45.0,45.0,45.0,42.5259408086,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
917016:45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
917529:45.0,45.0,43.0837026945,45.0,41.2178331491,39.4022040517,37.6366243501,39.4022040517,43.0837026945,45.0,39.4022040517,43.0837026945,43.0837026945,45.0,41.2178331491,37.6366243501,41.2178331491,41.2178331491,35.9208990844,45.0,41.2178331491,39.4022040517,45.0,45.0,43.0837026945,45.0,45.0,45.0,41.2178331491,39.4022040517,43.0837026945,39.4022040517,43.0837026945,37.6366243501,39.4022040517,45.0,45.0,45.0,43.0837026945,41.2178331491,37.6366243501,41.2178331491,41.2178331491,43.0837026945,37.6366243501,43.0837026945,45.0,37.6366243501,45.0,45.0,45.0,43.0837026945,43.0837026945,43.0837026945,39.4022040517,39.4022040517,43.0837026945,43.0837026945,43.0837026945,37.6366243501,43.0837026945,45.0,45.0,45.0,45.0,45.0
917530:45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,42.4778052965,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
917531:45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,42.4149370775,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
917020:45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
