17748:0.0,0.0,0.0,11.9945440945,23.989088189,0.0,11.9945440945,35.9836322835,47.978176378,23.989088189,35.9836322835,11.9945440945,0.0,0.0,0.0,0.0,47.978176378,35.9836322835,11.9945440945,0.0,11.9945440945,0.0,11.9945440945,0.0,23.989088189,0.0,47.978176378,59.9727204725,11.9945440945,0.0,0.0,0.0,0.0,11.9945440945,23.989088189,0.0,35.9836322835,0.0,0.0,59.9727204725,23.989088189,0.0,23.989088189,0.0,0.0,59.9727204725,59.9727204725,35.9836322835,0.0,0.0,0.0,0.0,47.978176378,0.0,23.989088189,47.978176378,47.978176378,59.9727204725,23.989088189,11.9945440945,11.9945440945,0.0,0.0,0.0,23.989088189,0.0,11.9945440945,0.0,11.9945440945,0.0,11.9945440945,0.0,0.0,0.0,11.9945440945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.989088189,0.0,11.9945440945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9945440945,11.9945440945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.989088189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917515:0.0,0.0,0.0,0.0,0.0,13.0017195528,13.0017195528,0.0,26.0034391056,0.0,26.0034391056,39.0051586585,65.0085977641,26.0034391056,0.0,39.0051586585,0.0,13.0017195528,0.0,0.0,13.0017195528,0.0,52.0068782113,0.0,26.0034391056,13.0017195528,52.0068782113,13.0017195528,39.0051586585,52.0068782113,26.0034391056,39.0051586585,0.0,0.0,0.0,0.0,13.0017195528,0.0,13.0017195528,0.0,0.0,0.0,0.0,52.0068782113,52.0068782113,13.0017195528,39.0051586585,13.0017195528,26.0034391056,0.0,13.0017195528,13.0017195528,13.0017195528,0.0,0.0,13.0017195528,0.0,52.0068782113,78.0103173169,52.0068782113,65.0085977641,26.0034391056,0.0,0.0,0.0,0.0,13.0017195528,0.0,0.0,0.0,0.0,0.0,0.0,13.0017195528,13.0017195528,0.0,0.0,0.0,0.0,0.0,13.0017195528,0.0,0.0,0.0,0.0,0.0,0.0,13.0017195528,0.0,13.0017195528,0.0,0.0,0.0,26.0034391056,0.0,0.0,0.0,13.0017195528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0017195528,13.0017195528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0017195528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0017195528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0017195528,0.0,0.0,26.0034391056,0.0,0.0,0.0,13.0017195528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0017195528,0.0,13.0017195528,0.0
17421:0.0,0.0,13.8473598489,41.5420795468,13.8473598489,13.8473598489,55.3894393958,0.0,55.3894393958,13.8473598489,0.0,0.0,13.8473598489,55.3894393958,55.3894393958,55.3894393958,55.3894393958,27.6947196979,55.3894393958,13.8473598489,27.6947196979,13.8473598489,13.8473598489,13.8473598489,0.0,0.0,0.0,0.0,27.6947196979,41.5420795468,27.6947196979,69.2367992447,41.5420795468,27.6947196979,41.5420795468,13.8473598489,41.5420795468,41.5420795468,13.8473598489,27.6947196979,27.6947196979,41.5420795468,0.0,0.0,0.0,13.8473598489,55.3894393958,41.5420795468,27.6947196979,13.8473598489,13.8473598489,55.3894393958,0.0,27.6947196979,41.5420795468,13.8473598489,13.8473598489,0.0,0.0,0.0,13.8473598489,27.6947196979,27.6947196979,41.5420795468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917099:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4112225309,80.4673351852,53.6448901234,93.878557716,93.878557716,13.4112225309,67.0561126543,0.0,0.0,0.0,0.0,13.4112225309,0.0,0.0,26.8224450617,53.6448901234,53.6448901234,53.6448901234,53.6448901234,67.0561126543,26.8224450617,0.0,0.0,0.0,0.0,0.0,93.878557716,174.345892901,67.0561126543,120.701002778,26.8224450617,26.8224450617,26.8224450617,26.8224450617,0.0,0.0,0.0,26.8224450617,40.2336675926,40.2336675926,53.6448901234,80.4673351852,147.523447839,93.878557716,26.8224450617,80.4673351852,67.0561126543,0.0,0.0,0.0,0.0,13.4112225309,13.4112225309,26.8224450617,80.4673351852,53.6448901234,26.8224450617,13.4112225309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8224450617,13.4112225309,13.4112225309,26.8224450617,13.4112225309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2336675926,13.4112225309,40.2336675926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4112225309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4112225309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4112225309,13.4112225309,13.4112225309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917520:0.0,0.0,31.2333529157,0.0,31.2333529157,31.2333529157,0.0,0.0,0.0,0.0,31.2333529157,0.0,62.4667058314,15.6166764579,31.2333529157,62.4667058314,0.0,0.0,31.2333529157,15.6166764579,0.0,0.0,46.8500293736,0.0,15.6166764579,31.2333529157,46.8500293736,62.4667058314,46.8500293736,46.8500293736,62.4667058314,46.8500293736,31.2333529157,62.4667058314,15.6166764579,0.0,15.6166764579,0.0,31.2333529157,15.6166764579,62.4667058314,0.0,0.0,15.6166764579,0.0,15.6166764579,15.6166764579,31.2333529157,93.7000587471,31.2333529157,0.0,0.0,0.0,0.0,15.6166764579,15.6166764579,78.0833822893,46.8500293736,15.6166764579,0.0,15.6166764579,15.6166764579,15.6166764579,15.6166764579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6166764579,0.0,0.0,15.6166764579,0.0,0.0,15.6166764579,15.6166764579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17752:0.0,0.0,0.0,17.1623543325,8.58117716626,0.0,0.0,8.58117716626,25.7435314988,17.1623543325,17.1623543325,0.0,0.0,0.0,34.324708665,17.1623543325,17.1623543325,0.0,0.0,0.0,34.324708665,25.7435314988,25.7435314988,0.0,8.58117716626,25.7435314988,25.7435314988,34.324708665,25.7435314988,0.0,0.0,17.1623543325,17.1623543325,51.4870629976,8.58117716626,0.0,0.0,0.0,17.1623543325,17.1623543325,42.9058858313,0.0,8.58117716626,8.58117716626,34.324708665,17.1623543325,34.324708665,0.0,0.0,0.0,8.58117716626,8.58117716626,8.58117716626,0.0,0.0,0.0,60.0682401638,34.324708665,8.58117716626,8.58117716626,8.58117716626,8.58117716626,8.58117716626,17.1623543325,8.58117716626,0.0,0.0,8.58117716626,17.1623543325,8.58117716626,0.0,0.0,0.0,0.0,0.0,0.0,25.7435314988,0.0,0.0,17.1623543325,34.324708665,17.1623543325,0.0,8.58117716626,0.0,0.0,17.1623543325,8.58117716626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.58117716626,0.0,0.0,0.0,0.0,8.58117716626,0.0,0.0,0.0,0.0,17.1623543325,0.0,8.58117716626,0.0,0.0,0.0,8.58117716626,8.58117716626,0.0,0.0,0.0,0.0,0.0,8.58117716626,0.0,0.0,0.0,0.0,17.1623543325,8.58117716626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917522:0.0,0.0,38.9811613909,38.9811613909,77.9623227818,116.943484173,194.905806955,311.849291127,233.886968346,175.415226259,175.415226259,97.4529034773,0.0,58.4717420864,38.9811613909,19.4905806955,272.868129736,311.849291127,194.905806955,175.415226259,194.905806955,58.4717420864,38.9811613909,155.924645564,116.943484173,194.905806955,214.39638765,253.377549041,272.868129736,194.905806955,136.434064868,19.4905806955,19.4905806955,19.4905806955,58.4717420864,175.415226259,272.868129736,233.886968346,116.943484173,116.943484173,38.9811613909,19.4905806955,19.4905806955,38.9811613909,214.39638765,311.849291127,292.358710432,214.39638765,116.943484173,97.4529034773,0.0,19.4905806955,58.4717420864,77.9623227818,155.924645564,292.358710432,214.39638765,136.434064868,116.943484173,58.4717420864,38.9811613909,0.0,58.4717420864,19.4905806955,194.905806955,253.377549041,175.415226259,155.924645564,97.4529034773,19.4905806955,0.0,0.0,19.4905806955,77.9623227818,253.377549041,194.905806955,155.924645564,136.434064868,97.4529034773,19.4905806955,0.0,0.0,38.9811613909,116.943484173,253.377549041,194.905806955,175.415226259,116.943484173,58.4717420864,0.0,0.0,19.4905806955,77.9623227818,194.905806955,214.39638765,194.905806955,116.943484173,77.9623227818,0.0,0.0,0.0,58.4717420864,116.943484173,233.886968346,194.905806955,155.924645564,97.4529034773,58.4717420864,0.0,0.0,38.9811613909,77.9623227818,214.39638765,233.886968346,194.905806955,136.434064868,77.9623227818,19.4905806955,19.4905806955,0.0,38.9811613909,97.4529034773,253.377549041,214.39638765,194.905806955,136.434064868,58.4717420864,0.0,0.0,0.0,38.9811613909,194.905806955,253.377549041,194.905806955,155.924645564,97.4529034773,19.4905806955,0.0,0.0,0.0,77.9623227818,233.886968346,233.886968346,175.415226259,136.434064868,77.9623227818,0.0,0.0,0.0,38.9811613909,136.434064868,233.886968346,214.39638765,155.924645564,116.943484173,38.9811613909,0.0,0.0,19.4905806955,58.4717420864,175.415226259,194.905806955,194.905806955,136.434064868,77.9623227818,0.0,0.0,0.0,19.4905806955,136.434064868,194.905806955,214.39638765,155.924645564,116.943484173,58.4717420864,0.0,0.0,0.0,38.9811613909,214.39638765,233.886968346,194.905806955,136.434064868,58.4717420864,19.4905806955,0.0,0.0,0.0,0.0
917523:0.0,0.0,0.0,17.7062317586,88.5311587928,0.0,0.0,0.0,35.4124635171,35.4124635171,70.8249270342,0.0,35.4124635171,0.0,0.0,0.0,17.7062317586,35.4124635171,70.8249270342,53.1186952757,17.7062317586,0.0,17.7062317586,0.0,0.0,0.0,35.4124635171,53.1186952757,17.7062317586,35.4124635171,17.7062317586,0.0,17.7062317586,17.7062317586,35.4124635171,53.1186952757,35.4124635171,0.0,17.7062317586,70.8249270342,17.7062317586,35.4124635171,0.0,0.0,0.0,0.0,53.1186952757,70.8249270342,0.0,0.0,17.7062317586,0.0,0.0,0.0,17.7062317586,35.4124635171,0.0,17.7062317586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7062317586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.4124635171,0.0,0.0,0.0,17.7062317586,0.0,0.0,0.0,0.0,0.0,0.0,17.7062317586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7062317586,0.0,0.0,0.0,0.0,0.0,17.7062317586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7062317586,0.0,17.7062317586,0.0,0.0,0.0,0.0,17.7062317586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7062317586,0.0,0.0,0.0,0.0,53.1186952757,17.7062317586,17.7062317586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917012:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917525:0.0,0.0,13.2032966002,118.829669401,158.439559202,145.236262602,105.626372801,26.4065932003,13.2032966002,39.6098898005,52.8131864006,52.8131864006,26.4065932003,237.659338803,105.626372801,105.626372801,171.642855802,39.6098898005,52.8131864006,39.6098898005,105.626372801,52.8131864006,26.4065932003,79.2197796009,105.626372801,211.252745602,105.626372801,145.236262602,132.032966002,92.4230762011,79.2197796009,26.4065932003,52.8131864006,26.4065932003,26.4065932003,79.2197796009,118.829669401,79.2197796009,118.829669401,79.2197796009,118.829669401,0.0,39.6098898005,92.4230762011,92.4230762011,13.2032966002,118.829669401,132.032966002,145.236262602,145.236262602,66.0164830008,66.0164830008,26.4065932003,26.4065932003,26.4065932003,13.2032966002,52.8131864006,92.4230762011,158.439559202,158.439559202,79.2197796009,66.0164830008,52.8131864006,13.2032966002,0.0,0.0,0.0,0.0,0.0,66.0164830008,52.8131864006,39.6098898005,26.4065932003,0.0,0.0,0.0,0.0,13.2032966002,0.0,26.4065932003,52.8131864006,39.6098898005,79.2197796009,39.6098898005,0.0,0.0,0.0,0.0,0.0,13.2032966002,13.2032966002,26.4065932003,39.6098898005,0.0,0.0,0.0,0.0,13.2032966002,0.0,0.0,0.0,26.4065932003,39.6098898005,0.0,0.0,13.2032966002,0.0,0.0,0.0,0.0,13.2032966002,13.2032966002,0.0,0.0,0.0,13.2032966002,0.0,0.0,0.0,0.0,26.4065932003,13.2032966002,0.0,0.0,13.2032966002,13.2032966002,0.0,0.0,0.0,13.2032966002,0.0,0.0,0.0,0.0,0.0,52.8131864006,13.2032966002,13.2032966002,13.2032966002,13.2032966002,13.2032966002,0.0,0.0,0.0,0.0,13.2032966002,66.0164830008,52.8131864006,26.4065932003,52.8131864006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0164830008,39.6098898005,52.8131864006,13.2032966002,0.0,0.0,0.0,0.0,0.0,13.2032966002,0.0,39.6098898005,26.4065932003,0.0,0.0,0.0,0.0,0.0,0.0,13.2032966002,0.0,13.2032966002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4065932003,0.0,0.0
